dteday,casual,registered,cnt,temp,atemp,hum,windspeed,season,yr,mnth,holiday,weekday,workingday,weathersit
2011-07-01,1246,4116,5362.0,0.7225,0.6521625,0.39625,0.10260833333333334,Fall,2011,7,0,5,1,Clear
2011-07-02,1665,2915,5119.0,0.7383333333333333,0.6673083333333333,0.44458333333333333,0.1150625,Fall,2011,7,0,6,0,Clear
2011-07-03,1607,2367,4649.0,0.7166666666666667,0.668575,0.6825,0.2288583333333333,Fall,2011,7,0,0,0,Clear
2011-07-04,1865,2978,6043.0,0.7266666666666667,0.6654166666666667,0.6379166666666667,0.08147916666666667,Fall,2011,7,1,1,0,Clear
2011-07-05,1031,3634,4665.0,0.7466666666666667,0.6963374999999999,0.5904166666666667,0.12625833333333333,Fall,2011,7,0,2,1,Misty
2011-07-06,784,3827,4629.0,0.7200000000000001,0.6856333333333332,0.7433333333333333,0.14988333333333334,Fall,2011,7,0,3,1,Clear
2011-07-07,754,3838,4592.0,0.75,0.6868708333333333,0.65125,0.1592,Fall,2011,7,0,4,1,Clear
2011-07-08,692,3348,4040.0,0.7091666666666666,0.6704833333333333,0.7579166666666667,0.22512916666666669,Fall,2011,7,0,5,1,Clear
2011-07-09,1642,3348,5336.0,0.7333333333333334,0.6641583333333333,0.6091666666666666,0.16791250000000002,Fall,2011,7,0,6,0,Misty
2011-07-10,1584,3138,4881.0,0.7475,0.690025,0.5783333333333334,0.18347083333333333,Fall,2011,7,0,0,0,Clear
2011-07-11,723,3363,4086.0,0.7625000000000001,0.7298041666666667,0.6358333333333334,0.28233749999999996,Fall,2011,7,0,1,1,Clear
2011-07-12,662,3596,4258.0,0.7941666666666666,0.739275,0.5591666666666667,0.20025416666666665,Fall,2011,7,0,2,1,Clear
2011-07-13,748,3594,4342.0,0.7466666666666666,0.6894041666666667,0.6316666666666667,0.14613333333333334,Fall,2011,7,0,3,1,Clear
2011-07-14,888,4178,5084.0,0.6808333333333333,0.6351041666666667,0.47625,0.24066666666666667,Fall,2011,7,0,4,1,Clear
2011-07-15,1318,4205,5538.0,0.6633333333333333,0.6243708333333333,0.5912499999999999,0.18283333333333332,Fall,2011,7,0,5,1,Clear
2011-07-16,1693,3505,5923.0,0.6866666666666666,0.6382625,0.5850000000000001,0.20834166666666668,Fall,2011,7,0,6,0,Clear
2011-07-17,1644,3296,5302.0,0.7191666666666667,0.6698333333333334,0.6041666666666666,0.24503333333333333,Fall,2011,7,0,0,0,Clear
2011-07-18,841,3617,4458.0,0.7466666666666667,0.703925,0.65125,0.21580416666666669,Fall,2011,7,0,1,1,Clear
2011-07-19,752,3789,4541.0,0.7766666666666667,0.7474791666666666,0.6504166666666666,0.13060000000000002,Fall,2011,7,0,2,1,Clear
2011-07-20,644,3688,4332.0,0.7683333333333334,0.7468499999999999,0.7070833333333333,0.11381666666666666,Fall,2011,7,0,3,1,Clear
2011-07-21,632,3152,3784.0,0.815,0.8263708333333333,0.69125,0.22202083333333333,Fall,2011,7,0,4,1,Misty
2011-07-22,562,2825,3387.0,0.8483333333333333,0.8408958333333333,0.5804166666666667,0.1331,Fall,2011,7,0,5,1,Clear
2011-07-23,987,2298,3285.0,0.8491666666666666,0.8042875,0.5,0.13122083333333331,Fall,2011,7,0,6,0,Clear
2011-07-24,1050,2556,3606.0,0.8300000000000001,0.7948291666666667,0.5508333333333334,0.16917083333333335,Fall,2011,7,0,0,0,Clear
2011-07-25,568,3272,3840.0,0.7433333333333333,0.7209583333333334,0.7570833333333332,0.09080833333333332,Fall,2011,7,0,1,1,Misty
2011-07-26,750,3840,4590.0,0.7716666666666666,0.6969791666666666,0.5408333333333334,0.20025833333333332,Fall,2011,7,0,2,1,Clear
2011-07-27,755,3901,4656.0,0.775,0.6906666666666667,0.40291666666666665,0.1834625,Fall,2011,7,0,3,1,Misty
2011-07-28,606,3784,4390.0,0.7791666666666667,0.7399,0.5833333333333334,0.17847916666666666,Fall,2011,7,0,4,1,Clear
2011-07-29,670,3176,3846.0,0.8383333333333334,0.7859666666666666,0.5425,0.17413750000000003,Fall,2011,7,0,5,1,Clear
2011-07-30,1536,2916,4475.0,0.8041666666666667,0.7285375,0.4658333333333333,0.1685375,Fall,2011,7,0,6,0,Clear
2011-07-31,1448,2778,4302.0,0.8058333333333333,0.7297958333333333,0.4808333333333333,0.1648125,Fall,2011,7,0,0,0,Clear
2011-08-01,729,3537,4266.0,0.7716666666666666,0.7032916666666668,0.5508333333333333,0.15671666666666667,Fall,2011,8,0,1,1,Clear
2011-08-02,801,4044,4845.0,0.7833333333333333,0.7070708333333333,0.49124999999999996,0.20585,Fall,2011,8,0,2,1,Clear
2011-08-03,467,3107,3574.0,0.7316666666666666,0.6799375,0.6575,0.13558333333333333,Fall,2011,8,0,3,1,Misty
2011-08-04,799,3777,4576.0,0.71,0.6647875,0.7575,0.19715000000000002,Fall,2011,8,0,4,1,Misty
2011-08-05,1023,3843,4866.0,0.7108333333333333,0.6565666666666666,0.6308333333333334,0.1846958333333333,Fall,2011,8,0,5,1,Clear
2011-08-06,1300,2773,4294.0,0.7166666666666667,0.6761541666666666,0.755,0.22824999999999998,Fall,2011,8,0,6,0,Clear
2011-08-07,1227,2487,3785.0,0.7425,0.7152916666666665,0.7529166666666667,0.2014875,Fall,2011,8,0,0,0,Misty
2011-08-08,846,3480,4326.0,0.765,0.7032833333333333,0.5920833333333334,0.19217499999999998,Fall,2011,8,0,1,1,Clear
2011-08-09,907,3695,4602.0,0.775,0.7241208333333334,0.5704166666666667,0.15112083333333334,Fall,2011,8,0,2,1,Clear
2011-08-10,884,3882,4780.0,0.7666666666666666,0.6849833333333333,0.42416666666666664,0.20025833333333332,Fall,2011,8,0,3,1,Clear
2011-08-11,812,3980,4792.0,0.7174999999999999,0.6515208333333333,0.42375,0.16479583333333334,Fall,2011,8,0,4,1,Clear
2011-08-12,1051,3854,4905.0,0.7083333333333334,0.6540416666666666,0.41500000000000004,0.12562083333333332,Fall,2011,8,0,5,1,Clear
2011-08-13,1356,2646,4150.0,0.6858333333333334,0.6458583333333333,0.7295833333333333,0.2114541666666667,Fall,2011,8,0,6,0,Clear
2011-08-14,1250,2482,3820.0,0.6766666666666666,0.6243875,0.8175,0.22263333333333335,Fall,2011,8,0,0,0,Light Snow/Rain
2011-08-15,775,3563,4338.0,0.6658333333333334,0.6161666666666666,0.7120833333333333,0.20895416666666666,Fall,2011,8,0,1,1,Light Snow/Rain
2011-08-16,721,3961,4725.0,0.7008333333333333,0.6458375,0.5783333333333333,0.23632916666666667,Fall,2011,8,0,2,1,Clear
2011-08-17,668,4019,4694.0,0.7233333333333333,0.6666708333333333,0.5754166666666667,0.14366666666666666,Fall,2011,8,0,3,1,Clear
2011-08-18,639,3166,3805.0,0.7116666666666668,0.6622583333333333,0.6545833333333334,0.23320833333333335,Fall,2011,8,0,4,1,Clear
2011-08-19,797,3356,4153.0,0.685,0.6332208333333332,0.7229166666666668,0.13930833333333334,Fall,2011,8,0,5,1,Light Snow/Rain
2011-08-20,1575,3277,5191.0,0.6974999999999999,0.6489958333333333,0.6741666666666667,0.10446666666666667,Fall,2011,8,0,6,0,Clear
2011-08-21,1210,2624,3873.0,0.7108333333333333,0.6755249999999999,0.77,0.2487541666666667,Fall,2011,8,0,0,0,Clear
2011-08-22,833,3877,4758.0,0.6916666666666668,0.6382541666666667,0.47,0.27675,Fall,2011,8,0,1,1,Clear
2011-08-23,1144,4611,5886.5,0.6408333333333333,0.6060666666666666,0.45541666666666664,0.1467625,Fall,2011,8,0,2,1,Clear
2011-08-24,949,4161,5130.0,0.6733333333333333,0.6306916666666667,0.605,0.2531083333333333,Fall,2011,8,0,3,1,Clear
2011-08-25,435,3107,3542.0,0.6841666666666667,0.6458541666666666,0.7716666666666666,0.21083333333333334,Fall,2011,8,0,4,1,Clear
2011-08-26,768,3893,4661.0,0.7000000000000001,0.6597333333333333,0.76125,0.0839625,Fall,2011,8,0,5,1,Clear
2011-08-27,226,889,1115.0,0.68,0.6355555555555555,0.85,0.37561666666666665,Fall,2011,8,0,6,0,Clear
2011-08-28,1146,2919,4334.0,0.7070588235294117,0.6479588235294118,0.5617647058823529,0.30465882352941176,Fall,2011,8,0,0,0,Light Snow/Rain
2011-08-29,729,3880,4634.0,0.6366666666666666,0.6079583333333333,0.5545833333333333,0.159825,Fall,2011,8,0,1,1,Clear
2011-08-30,775,4362,5204.0,0.6391666666666667,0.5947041666666667,0.5483333333333333,0.12500833333333333,Fall,2011,8,0,2,1,Clear
2011-08-31,688,4344,5058.0,0.6566666666666666,0.6111208333333333,0.5979166666666667,0.08333333333333333,Fall,2011,8,0,3,1,Clear
2011-09-01,783,4264,5115.0,0.655,0.6149208333333332,0.6391666666666667,0.14179583333333332,Fall,2011,9,0,4,1,Clear
2011-09-02,875,3852,4727.0,0.6433333333333333,0.6048083333333333,0.7270833333333333,0.13992916666666666,Fall,2011,9,0,5,1,Clear
2011-09-03,1526,2549,4484.0,0.6691666666666666,0.6332125,0.7166666666666667,0.185325,Fall,2011,9,0,6,0,Misty
2011-09-04,1690,2419,4940.0,0.7091666666666666,0.6654291666666666,0.7420833333333333,0.2064666666666667,Fall,2011,9,0,0,0,Clear
2011-09-05,1138,2115,3351.0,0.6733333333333333,0.6256458333333333,0.7904166666666667,0.21269583333333333,Fall,2011,9,1,1,0,Misty
2011-09-06,204,2506,2710.0,0.54,0.5152,0.8869565217391304,0.3439434782608696,Fall,2011,9,0,2,1,Light Snow/Rain
2011-09-07,118,1878,1996.0,0.5991666666666667,0.5442291666666667,0.9170833333333333,0.09702083333333333,Fall,2011,9,0,3,1,Misty
2011-09-08,153,1689,1842.0,0.6339130434782608,0.5553608695652174,0.9395652173913043,0.19274782608695654,Fall,2011,9,0,4,1,Light Snow/Rain
2011-09-09,417,3127,3544.0,0.65,0.5789458333333334,0.8979166666666667,0.12437916666666667,Fall,2011,9,0,5,1,Light Snow/Rain
2011-09-10,1453,3595,5345.0,0.66,0.6079625,0.75375,0.15360833333333332,Fall,2011,9,0,6,0,Clear
2011-09-11,1462,3413,5046.0,0.6533333333333333,0.6092291666666666,0.71375,0.11505416666666667,Fall,2011,9,0,0,0,Clear
2011-09-12,690,3991,4713.0,0.6443478260869565,0.6021304347826087,0.6921739130434783,0.08891304347826087,Fall,2011,9,0,1,1,Clear
2011-09-13,701,4054,4763.0,0.6508333333333333,0.6035541666666666,0.7125,0.14180416666666668,Fall,2011,9,0,2,1,Clear
2011-09-14,647,4121,4785.0,0.6733333333333333,0.6268999999999999,0.6970833333333334,0.1673,Fall,2011,9,0,3,1,Clear
2011-09-15,428,3231,3659.0,0.5775,0.5536708333333333,0.7091666666666666,0.27114583333333336,Fall,2011,9,0,4,1,Clear
2011-09-16,742,4018,4760.0,0.4691666666666667,0.461475,0.5904166666666667,0.16418333333333332,Fall,2011,9,0,5,1,Clear
2011-09-17,1346,3077,4511.0,0.4916666666666667,0.47851250000000006,0.7183333333333333,0.189675,Fall,2011,9,0,6,0,Clear
2011-09-18,1231,2921,4274.0,0.5075,0.4905375,0.695,0.17848333333333333,Fall,2011,9,0,0,0,Clear
2011-09-19,691,3848,4539.0,0.5491666666666667,0.529675,0.69,0.15174166666666666,Fall,2011,9,0,1,1,Misty
2011-09-20,438,3203,3641.0,0.5616666666666666,0.5322166666666667,0.88125,0.13495416666666668,Fall,2011,9,0,2,1,Misty
2011-09-21,539,3813,4352.0,0.5950000000000001,0.5505333333333333,0.9,0.09640416666666667,Fall,2011,9,0,3,1,Clear
2011-09-22,555,4224,4795.0,0.6283333333333333,0.5549624999999999,0.9020833333333332,0.12812500000000002,Fall,2011,9,0,4,1,Clear
2011-09-23,258,2137,2395.0,0.6091666666666666,0.5221250000000001,0.9725,0.07836666666666667,Winter,2011,9,0,5,1,Misty
2011-09-24,1423,3647,5423.0,0.6066666666666667,0.5644125,0.8624999999999999,0.07838333333333333,Winter,2011,9,0,6,0,Clear
2011-09-25,1411,3466,5010.0,0.6341666666666667,0.5726375,0.8450000000000001,0.05037916666666667,Winter,2011,9,0,0,0,Misty
2011-09-26,684,3936,4630.0,0.6491666666666667,0.5890416666666666,0.8483333333333333,0.1107,Winter,2011,9,0,1,1,Misty
2011-09-27,477,3643,4120.0,0.6366666666666666,0.574525,0.8854166666666666,0.11817083333333334,Winter,2011,9,0,2,1,Clear
2011-09-28,480,3399,3907.0,0.635,0.5751583333333333,0.84875,0.14862916666666667,Winter,2011,9,0,3,1,Clear
2011-09-29,653,4157,4839.0,0.6166666666666667,0.5745125,0.6991666666666667,0.17288333333333336,Winter,2011,9,0,4,1,Clear
2011-09-30,830,4372,5202.0,0.5641666666666667,0.5448291666666666,0.6475,0.206475,Winter,2011,9,0,5,1,Clear
2011-10-01,480,1949,2429.0,0.41,0.41286249999999997,0.75375,0.29229583333333337,Winter,2011,10,0,6,0,Clear
2011-10-02,616,2302,2918.0,0.3566666666666667,0.34531666666666666,0.7916666666666666,0.22201249999999997,Winter,2011,10,0,0,0,Light Snow/Rain
2011-10-03,330,3240,3570.0,0.3841666666666667,0.39204583333333337,0.7608333333333334,0.08334583333333334,Winter,2011,10,0,1,1,Clear
2011-10-04,486,3939,4456.0,0.4841666666666667,0.4728583333333333,0.71,0.20585416666666667,Winter,2011,10,0,2,1,Misty
2011-10-05,559,4204,4826.0,0.5383333333333333,0.5271374999999999,0.6479166666666667,0.17725000000000002,Winter,2011,10,0,3,1,Clear
2011-10-06,639,4120,4765.0,0.49416666666666664,0.48042500000000005,0.6208333333333333,0.13495416666666668,Winter,2011,10,0,4,1,Clear
2011-10-07,949,4036,4985.0,0.5108333333333334,0.5044041666666667,0.6841666666666667,0.022391666666666667,Winter,2011,10,0,5,1,Clear
2011-10-08,1475,3174,5409.0,0.5216666666666666,0.5132416666666667,0.7012499999999999,0.04540416666666667,Winter,2011,10,0,6,0,Clear
2011-10-09,1553,3114,5511.0,0.5408333333333334,0.5239833333333334,0.7275,0.06344999999999999,Winter,2011,10,0,0,0,Clear
2011-10-10,1307,3603,5117.0,0.5708333333333333,0.542925,0.73375,0.04230416666666667,Winter,2011,10,1,1,0,Clear
2011-10-11,667,3861,4563.0,0.5666666666666667,0.5460958333333333,0.80875,0.14304166666666665,Winter,2011,10,0,2,1,Misty
2011-10-12,217,2199,2416.0,0.5433333333333333,0.5177166666666667,0.90625,0.24815,Winter,2011,10,0,3,1,Misty
2011-10-13,290,2623,2913.0,0.5891666666666667,0.5518041666666667,0.8966666666666666,0.14178749999999998,Winter,2011,10,0,4,1,Misty
2011-10-14,529,3115,3644.0,0.5508333333333334,0.529675,0.71625,0.22388333333333335,Winter,2011,10,0,5,1,Clear
2011-10-15,1406,3318,5217.0,0.5066666666666667,0.49872500000000003,0.48333333333333334,0.25808333333333333,Winter,2011,10,0,6,0,Clear
2011-10-16,1329,3293,5041.0,0.5116666666666667,0.5031541666666667,0.48666666666666664,0.28171666666666667,Winter,2011,10,0,0,0,Clear
2011-10-17,713,3816,4570.0,0.5341666666666667,0.510725,0.5795833333333333,0.17537916666666667,Winter,2011,10,0,1,1,Clear
2011-10-18,637,4044,4748.0,0.5325000000000001,0.5227208333333333,0.7016666666666667,0.1100875,Winter,2011,10,0,2,1,Clear
2011-10-19,254,2170,2424.0,0.5417391304347826,0.5138478260869566,0.8952173913043479,0.2433391304347826,Winter,2011,10,0,3,1,Misty
2011-10-20,471,3724,4195.0,0.47583333333333333,0.466525,0.63625,0.42227499999999996,Winter,2011,10,0,4,1,Clear
2011-10-21,676,3628,4304.0,0.4275,0.42359583333333334,0.5741666666666666,0.22139583333333335,Winter,2011,10,0,5,1,Clear
2011-10-22,1311,2809,4308.0,0.42250000000000004,0.42549166666666666,0.6291666666666667,0.09266666666666666,Winter,2011,10,0,6,0,Clear
2011-10-23,1291,2762,4381.0,0.4216666666666667,0.4223333333333333,0.74125,0.0995125,Winter,2011,10,0,0,0,Clear
2011-10-24,699,3460,4187.0,0.4633333333333334,0.4570666666666667,0.7720833333333333,0.11879166666666667,Winter,2011,10,0,1,1,Clear
2011-10-25,695,3974,4687.0,0.4716666666666667,0.46337500000000004,0.6229166666666667,0.16665833333333332,Winter,2011,10,0,2,1,Clear
2011-10-26,404,3490,3894.0,0.48416666666666663,0.47284583333333335,0.7204166666666666,0.14864166666666667,Winter,2011,10,0,3,1,Clear
2011-10-27,240,2419,2659.0,0.47,0.4570458333333334,0.8129166666666666,0.19776249999999998,Winter,2011,10,0,4,1,Clear
2011-10-28,456,3291,3747.0,0.33083333333333337,0.3188125,0.5858333333333333,0.22947916666666668,Winter,2011,10,0,5,1,Clear
2011-10-29,57,570,627.0,0.25416666666666665,0.2279125,0.8825,0.35137083333333335,Winter,2011,10,0,6,0,Light Snow/Rain
2011-10-30,885,2446,3331.0,0.31916666666666665,0.32132916666666667,0.62375,0.17661666666666667,Winter,2011,10,0,0,0,Clear
2011-10-31,362,3307,3669.0,0.34,0.3560625,0.7033333333333333,0.10635,Winter,2011,10,0,1,1,Clear
2011-11-01,410,3658,4068.0,0.4008333333333333,0.39708750000000004,0.68375,0.13557083333333333,Winter,2011,11,0,2,1,Misty
2011-11-02,370,3792,4186.0,0.3775,0.3901333333333333,0.71875,0.08209166666666667,Winter,2011,11,0,3,1,Clear
2011-11-03,318,3656,3974.0,0.4083333333333334,0.40592083333333334,0.7020833333333334,0.13681666666666667,Winter,2011,11,0,4,1,Clear
2011-11-04,470,3576,4046.0,0.4033333333333333,0.40339166666666665,0.6224999999999999,0.2717791666666667,Winter,2011,11,0,5,1,Misty
2011-11-05,1013,2770,3926.0,0.32666666666666666,0.32385416666666667,0.5191666666666667,0.1890625,Winter,2011,11,0,6,0,Clear
2011-11-06,946,2697,3649.0,0.34833333333333333,0.36235833333333334,0.7345833333333333,0.09205416666666666,Winter,2011,11,0,0,0,Clear
2011-11-07,373,3662,4035.0,0.395,0.40087083333333334,0.75875,0.057225,Winter,2011,11,0,1,1,Clear
2011-11-08,376,3829,4205.0,0.4083333333333334,0.41224583333333337,0.7216666666666667,0.0690375,Winter,2011,11,0,2,1,Clear
2011-11-09,305,3804,4109.0,0.39999999999999997,0.40907916666666666,0.7583333333333333,0.06219583333333333,Winter,2011,11,0,3,1,Clear
2011-11-10,190,2743,2933.0,0.37999999999999995,0.37372083333333334,0.8133333333333334,0.1890666666666667,Winter,2011,11,0,4,1,Clear
2011-11-11,440,2928,3368.0,0.32416666666666666,0.3068166666666667,0.44625000000000004,0.314675,Winter,2011,11,1,5,0,Clear
2011-11-12,1082,2792,4067.0,0.3566666666666667,0.35794166666666666,0.5529166666666666,0.21206250000000001,Winter,2011,11,0,6,0,Clear
2011-11-13,1004,2713,3717.0,0.44083333333333335,0.43055,0.4583333333333333,0.28172083333333336,Winter,2011,11,0,0,0,Misty
2011-11-14,595,3891,4486.0,0.53,0.5246125,0.5870833333333333,0.30659583333333335,Winter,2011,11,0,1,1,Clear
2011-11-15,449,3746,4195.0,0.53,0.5075791666666667,0.6887500000000001,0.19963333333333333,Winter,2011,11,0,2,1,Clear
2011-11-16,145,1672,1817.0,0.4566666666666667,0.4519875,0.93,0.13682916666666667,Winter,2011,11,0,3,1,Misty
2011-11-17,139,2914,3053.0,0.3416666666666666,0.32322083333333335,0.5758333333333333,0.3053625,Winter,2011,11,0,4,1,Misty
2011-11-18,245,3147,3392.0,0.27416666666666667,0.27272083333333336,0.41,0.16853333333333334,Winter,2011,11,0,5,1,Clear
2011-11-19,926,2720,3663.0,0.32916666666666666,0.32448333333333335,0.5020833333333333,0.22449583333333334,Winter,2011,11,0,6,0,Clear
2011-11-20,787,2733,3520.0,0.4633333333333334,0.45705833333333334,0.6845833333333333,0.18594999999999998,Winter,2011,11,0,0,0,Clear
2011-11-21,220,2545,2765.0,0.4475,0.44506249999999997,0.91,0.13805416666666667,Winter,2011,11,0,1,1,Misty
2011-11-22,69,1538,1607.0,0.4166666666666667,0.4216958333333333,0.9624999999999999,0.11879166666666667,Winter,2011,11,0,2,1,Light Snow/Rain
2011-11-23,112,2454,2566.0,0.44083333333333335,0.4305375,0.7579166666666666,0.335825,Winter,2011,11,0,3,1,Misty
2011-11-24,560,935,1495.0,0.37333333333333335,0.3724708333333333,0.5491666666666667,0.16730416666666667,Winter,2011,11,1,4,0,Clear
2011-11-25,987,1697,2792.0,0.375,0.38067083333333335,0.64375,0.09889583333333334,Winter,2011,11,0,5,1,Clear
2011-11-26,1073,1819,3068.0,0.3758333333333333,0.3850875,0.6816666666666666,0.06842083333333333,Winter,2011,11,0,6,0,Clear
2011-11-27,810,2261,3071.0,0.45916666666666667,0.4558,0.6983333333333334,0.20895416666666666,Winter,2011,11,0,0,0,Clear
2011-11-28,253,3614,3867.0,0.5034782608695653,0.4901217391304348,0.7430434782608696,0.14212173913043477,Winter,2011,11,0,1,1,Clear
2011-11-29,96,2818,2914.0,0.4583333333333333,0.451375,0.8308333333333334,0.25809166666666666,Winter,2011,11,0,2,1,Clear
2011-11-30,188,3425,3613.0,0.325,0.31122083333333334,0.6133333333333334,0.27115833333333333,Winter,2011,11,0,3,1,Clear
2011-12-01,182,3545,3727.0,0.3125,0.3055541666666666,0.5245833333333333,0.22015833333333334,Winter,2011,12,0,4,1,Clear
2011-12-02,268,3672,3940.0,0.31416666666666665,0.3314333333333333,0.6258333333333334,0.10075416666666666,Winter,2011,12,0,5,1,Clear
2011-12-03,706,2908,3614.0,0.29916666666666664,0.3106041666666666,0.6129166666666667,0.09578333333333333,Winter,2011,12,0,6,0,Clear
2011-12-04,634,2851,3485.0,0.33083333333333337,0.34909999999999997,0.7758333333333334,0.08395833333333334,Winter,2011,12,0,0,0,Clear
2011-12-05,233,3578,3811.0,0.3858333333333333,0.393925,0.8270833333333334,0.06220833333333333,Winter,2011,12,0,1,1,Clear
2011-12-06,126,2468,2594.0,0.46249999999999997,0.4564,0.9495833333333333,0.23258333333333334,Winter,2011,12,0,2,1,Misty
2011-12-07,50,655,705.0,0.41,0.40024583333333336,0.9704166666666666,0.266175,Winter,2011,12,0,3,1,Clear
2011-12-08,150,3172,3322.0,0.2658333333333333,0.2569375,0.58,0.24005833333333335,Winter,2011,12,0,4,1,Misty
2011-12-09,261,3359,3620.0,0.29083333333333333,0.31754166666666667,0.6958333333333333,0.08271666666666667,Winter,2011,12,0,5,1,Clear
2011-12-10,502,2688,3190.0,0.275,0.2664125,0.5075,0.23322083333333332,Winter,2011,12,0,6,0,Misty
2011-12-11,377,2366,2743.0,0.22083333333333333,0.2531541666666666,0.49,0.06654166666666667,Winter,2011,12,0,0,0,Clear
2011-12-12,143,3167,3310.0,0.2383333333333333,0.27019583333333336,0.6708333333333334,0.06344999999999999,Winter,2011,12,0,1,1,Clear
2011-12-13,155,3368,3523.0,0.28250000000000003,0.3011375,0.59,0.14055,Winter,2011,12,0,2,1,Clear
2011-12-14,178,3562,3740.0,0.3175,0.33836249999999995,0.66375,0.06095833333333334,Winter,2011,12,0,3,1,Clear
2011-12-15,181,3528,3709.0,0.42250000000000004,0.4122375,0.6341666666666667,0.2680416666666667,Winter,2011,12,0,4,1,Clear
2011-12-16,178,3399,3577.0,0.375,0.359825,0.5004166666666666,0.260575,Winter,2011,12,0,5,1,Clear
2011-12-17,275,2464,2739.0,0.25833333333333336,0.24937083333333332,0.5608333333333334,0.24316666666666667,Winter,2011,12,0,6,0,Clear
2011-12-18,220,2211,2431.0,0.2383333333333333,0.24557916666666668,0.58625,0.16977916666666668,Winter,2011,12,0,0,0,Clear
2011-12-19,260,3143,3403.0,0.27666666666666667,0.2809333333333333,0.6375000000000001,0.17289583333333333,Winter,2011,12,0,1,1,Clear
2011-12-20,216,3534,3750.0,0.3858333333333333,0.3964541666666667,0.5954166666666667,0.06157083333333333,Winter,2011,12,0,2,1,Clear
2011-12-21,107,2553,2660.0,0.4283333333333333,0.4280166666666667,0.8583333333333334,0.2214,Spring,2011,12,0,3,1,Misty
2011-12-22,227,2841,3068.0,0.42333333333333334,0.42612083333333334,0.7575,0.047275000000000005,Spring,2011,12,0,4,1,Misty
2011-12-23,163,2046,2209.0,0.37333333333333335,0.3775125,0.6862499999999999,0.27424583333333336,Spring,2011,12,0,5,1,Light Snow/Rain
2011-12-24,155,856,1011.0,0.3025,0.2992416666666667,0.5425,0.1903041666666667,Spring,2011,12,0,6,0,Misty
2011-12-25,303,451,754.0,0.2747826086956522,0.2799608695652174,0.681304347826087,0.1550913043478261,Spring,2011,12,0,0,0,Clear
2011-12-26,430,887,1317.0,0.32173913043478264,0.31553478260869566,0.5069565217391304,0.23946521739130433,Spring,2011,12,1,1,0,Clear
2011-12-27,103,1059,1162.0,0.325,0.32763333333333333,0.7625000000000001,0.18845,Spring,2011,12,0,2,1,Clear
2011-12-28,255,2047,2302.0,0.2991304347826087,0.27997391304347824,0.5039130434782608,0.2939608695652174,Spring,2011,12,0,3,1,Clear
2011-12-29,254,2169,2423.0,0.24833333333333332,0.2638916666666667,0.5741666666666667,0.11941249999999999,Spring,2011,12,0,4,1,Misty
2011-12-30,491,2508,2999.0,0.3116666666666667,0.3188125,0.6366666666666666,0.1343375,Spring,2011,12,0,5,1,Clear
2011-12-31,664,1820,2485.0,0.41,0.4141208333333333,0.6158333333333333,0.22015416666666665,Spring,2011,12,0,6,0,Misty
